#GBE_ID	GBE_N	GBE_NAME	PATH
HC181	337	eye_infection	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC181.phe
HC182	1063	osteopenia	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC182.phe
HC184	1084	aortic_aneurysm_rupture	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC184.phe
HC185	6168	cellulitis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC185.phe
HC187	111	chronic_laryngitis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC187.phe
HC188	14938	cholelithiasis/gall_stones	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC188.phe
HC191	205	peripheral_nerve_injury	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC191.phe
HC193	1884	heart_arrhythmia	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC193.phe
HC194	640	liver/biliary/pancreas_problem	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC194.phe
HC195	870	ureteric_obstruction/hydronephrosis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC195.phe
HC196	764	labyrinthitis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC196.phe
HC197	327	clotting_disorder/excessive_bleeding	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC197.phe
HC198	699	hyperparathyroidism	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC198.phe
HC2	165	myocarditis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC2.phe
HC200	1811	fracture_tibia	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC200.phe
HC201	3147	ulcerative_colitis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC201.phe
HC202	1084	trapped_nerve/compressed_nerve	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC202.phe
HC203	4968	pulmonary_embolism_+/-_dvt	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC203.phe
HC204	1928	bursitis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC204.phe
HC205	5390	endometriosis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC205.phe
HC206	1082	parkinsons_disease	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC206.phe
HC208	400	parathyroid_gland_problem_(not_cancer)	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC208.phe
HC209	2406	gastric/stomach_ulcers	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC209.phe
HC21	195	mitral_valve_disease	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC21.phe
HC210	354	non-infective_hepatitis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC210.phe
HC212	242	oesophageal_disorder	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC212.phe
HC213	178	pericardial_problem	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC213.phe
HC215	107391	hypertension	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC215.phe
HC216	1143	pneumothorax	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC216.phe
HC217	332	neck_problem/injury	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC217.phe
HC218	221	motor_neurone_disease	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC218.phe
HC219	19917	hypothyroidism/myxoedema	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC219.phe
HC22	9133	osteoporosis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC22.phe
HC220	379	interstitial_lung_disease	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC220.phe
HC221	20437	diabetes	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC221.phe
HC222	782	arterial_embolism	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC222.phe
HC223	1268	fracture_pelvis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC223.phe
HC224	638	rubella_/_german_measles	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC224.phe
HC225	12961	cholecystitis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC225.phe
HC226	359	herpes_simplex	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC226.phe
HC227	241	erectile_dysfunction_/_impotence	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC227.phe
HC229	105	chronic_skin_ulcers	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC229.phe
HC230	320	disc_problem	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC230.phe
HC231	2326	heart_valve_problem/heart_murmur	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC231.phe
HC232	527	abnormal_smear_(cervix)	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC232.phe
HC233	958	mania/bipolar_disorder/manic_depression	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC233.phe
HC234	1621	allergy_or_anaphylactic_reaction_to_food	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC234.phe
HC237	5947	back_problem	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC237.phe
HC239	4450	subdural_haemorrhage/haematoma	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC239.phe
HC24	314	mrsa_/_methicillin_resistant_staphylococcus_aureus	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC24.phe
HC240	1498	fracture_finger	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC240.phe
HC241	206	cranial_nerve_problem/palsy	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC241.phe
HC242	297	pericarditis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC242.phe
HC243	14039	inguinal_hernia	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC243.phe
HC246	568	schizophrenia	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC246.phe
HC247	308	breast_disease_(not_cancer)	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC247.phe
HC248	278	allergy_to_house_dust_mite	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC248.phe
HC249	132	hepatitis_c	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC249.phe
HC25	19446	cataract	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC25.phe
HC250	269	acute_infective_polyneuritis/guillain-barre_syndrome	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC250.phe
HC251	241	liver_failure/cirrhosis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC251.phe
HC252	265	leg_claudication/_intermittent_claudication	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC252.phe
HC253	1199	meniere's_disease	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC253.phe
HC254	1122	uterine_polyps	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC254.phe
HC255	1091	subarachnoid_haemorrhage	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC255.phe
HC256	476	fracture_toe	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC256.phe
HC257	597	femoral_hernia	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC257.phe
HC259	1593	aortic_stenosis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC259.phe
HC26	166	iritis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC26.phe
HC260	798	fracture_fibula	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC260.phe
HC261	11642	eczema/dermatitis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC261.phe
HC262	4033	diverticular_disease/diverticulitis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC262.phe
HC263	1327	nasal/sinus_disorder	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC263.phe
HC264	193	hepatitis_a	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC264.phe
HC267	725	tennis_elbow_/_lateral_epicondylitis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC267.phe
HC268	215	varicose_ulcer	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC268.phe
HC269	43047	high_cholesterol	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC269.phe
HC27	127	gastrointestinal_bleeding	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC27.phe
HC270	398	encephalitis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC270.phe
HC271	655	epicondylitis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC271.phe
HC273	64225	essential_hypertension	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC273.phe
HC274	3311	umbilical_hernia	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC274.phe
HC275	573	gastritis/gastric_erosions	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC275.phe
HC276	5863	glaucoma	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC276.phe
HC277	357	menopausal_symptoms_/_menopause	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC277.phe
HC278	476	cerebral_aneurysm	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC278.phe
HC28	1938	bronchiectasis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC28.phe
HC280	566	peripheral_neuropathy	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC280.phe
HC281	12665	atrial_fibrillation	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC281.phe
HC282	2962	whooping_cough_/_pertussis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC282.phe
HC283	2711	cystitis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC283.phe
HC284	522	fracture_nose	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC284.phe
HC285	31602	other_joint_disorder	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC285.phe
HC286	174	plantar_fascitis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC286.phe
HC287	588	infectious_mononucleosis_/_glandular_fever_/_epstein_barr_virus_(ebv)	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC287.phe
HC288	120	alopecia_/_hair_loss	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC288.phe
HC289	155	vitiligo	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC289.phe
HC290	1749	fracture_upper_arm_/_humerus_/_elbow	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC290.phe
HC291	511	polycystic_ovaries/polycystic_ovarian_syndrome	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC291.phe
HC292	227	vasculitis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC292.phe
HC293	511	fracture_patella_/_knee	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC293.phe
HC294	7081	renal/kidney_failure	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC294.phe
HC295	8150	carpal_tunnel_syndrome	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC295.phe
HC296	367	fracture_thumb	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC296.phe
HC298	4393	chronic_sinusitis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC298.phe
HC299	4657	heart_failure/pulmonary_odema	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC299.phe
HC3	514	ectopic_pregnancy	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC3.phe
HC300	258	benign_/_essential_tremor	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC300.phe
HC301	133	asbestosis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC301.phe
HC302	3247	retinal_detachment	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC302.phe
HC303	2093	malabsorption/coeliac_disease	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC303.phe
HC304	319	burns_N/A	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC304.phe
HC305	145	mitral_stenosis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC305.phe
HC306	348	insomnia	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC306.phe
HC307	1095	colitis/not_crohns_or_ulcerative_colitis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC307.phe
HC308	1096	hypertrophic_cardiomyopathy_(hcm_/_hocm)	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC308.phe
HC309	150	brain_haemorrhage	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC309.phe
HC31	5416	uterine_fibroids	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC31.phe
HC310	41254	hiatus_hernia	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC310.phe
HC311	2120	measles_/_morbillivirus	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC311.phe
HC312	131	wegners_granulmatosis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC312.phe
HC313	240	primary_biliary_cirrhosis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC313.phe
HC314	2438	fracture_hand	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC314.phe
HC315	315	fracture_neck_/_cervical_fracture	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC315.phe
HC316	10001	dyspepsia_/_indigestion	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC316.phe
HC317	365	breast_fibroadenoma	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC317.phe
HC318	336	vocal_cord_polyp	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC318.phe
HC32	1502	other_renal/kidney_problem	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC32.phe
HC320	1639	meningitis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC320.phe
HC321	555	sjogren's_syndrome/sicca_syndrome	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC321.phe
HC322	1652	crohns_disease	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC322.phe
HC323	4398	head_injury	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC323.phe
HC324	195	obsessive_compulsive_disorder_(ocd)	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC324.phe
HC325	112	chronic/degenerative_neurological_problem	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC325.phe
HC326	12138	heart_attack/myocardial_infarction	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC326.phe
HC327	461	fracture_metatarsal	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC327.phe
HC328	6278	gout	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC328.phe
HC329	132	benign_neuroma	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC329.phe
HC33	389	spinal_cord_disorder	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC33.phe
HC330	202	myasthenia_gravis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC330.phe
HC331	2608	tonsiltis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC331.phe
HC332	309	post-traumatic_stress_disorder	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC332.phe
HC334	1587	fracture_sternum	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC334.phe
HC337	307	type_1_diabetes	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC337.phe
HC338	360	giant_cell/temporal_arteritis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC338.phe
HC339	5880	fracture_lower_leg_/_ankle	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC339.phe
HC34	1626	pleurisy	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC34.phe
HC340	1112	menorrhagia_(unknown_cause)	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC340.phe
HC341	159	fracture_face_/_orbit_/_eye_socket	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC341.phe
HC342	593	prostate_problem_(not_cancer)	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC342.phe
HC344	346	post-natal_depression	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC344.phe
HC346	1166	fibromyalgia	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC346.phe
HC347	525	blistering/desquamating_skin_disorder	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC347.phe
HC348	338	bell's_palsy/facial_nerve_palsy	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC348.phe
HC35	344	sick_sinus_syndrome	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC35.phe
HC351	519	blepharitis_/_eyelid_infection	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC351.phe
HC352	473	systemic_lupus_erythematosis/sle	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC352.phe
HC353	1406	other_neurological_problem	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC353.phe
HC355	965	rectal_prolapse	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC355.phe
HC356	307	retinal_artery/vein_occlusion	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC356.phe
HC357	3619	duodenal_ulcer	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC357.phe
HC358	196	optic_neuritis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC358.phe
HC359	203	adrenocortical_insufficiency/addison's_disease	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC359.phe
HC36	12610	pneumonia	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC36.phe
HC361	902	anorexia/bulimia/other_eating_disorder	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC361.phe
HC362	8173	respiratory_infection	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC362.phe
HC363	591	fracture_clavicle_/_collar_bone	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC363.phe
HC364	4082	sleep_apnoea	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC364.phe
HC366	2490	allergy/hypersensitivity/anaphylaxis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC366.phe
HC369	181	gestational_diabetes	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC369.phe
HC370	585	other_respiratory_problems	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC370.phe
HC371	4985	bronchitis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC371.phe
HC373	853	fracture_rib	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC373.phe
HC374	2811	kidney_stone/ureter_stone/bladder_stone	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC374.phe
HC375	477	alcohol_dependency	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC375.phe
HC376	29941	osteoarthritis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC376.phe
HC379	709	infective/viral_hepatitis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC379.phe
HC38	5074	psoriasis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC38.phe
HC380	1485	fracture_ulna	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC380.phe
HC382	43619	asthma	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC382.phe
HC383	720	bph_/_benign_prostatic_hypertrophy	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC383.phe
HC384	423	throat_or_larynx_disorder	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC384.phe
HC385	3516	peripheral_vascular_disease	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC385.phe
HC386	1564	helicobacter_pylori	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC386.phe
HC388	108	diabetic_neuropathy/ulcers	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC388.phe
HC389	1125	urticaria	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC389.phe
HC39	586	lichen_planus	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC39.phe
HC390	447	trigemminal_neuralgia	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC390.phe
HC391	228	pyloric_stenosis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC391.phe
HC392	2106	pancreatitis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC392.phe
HC394	119	mitral_regurgitation_/_incompetence	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC394.phe
HC395	2066	bladder_problem_(not_cancer)	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC395.phe
HC396	2429	fracture_shoulder_/_scapula	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC396.phe
HC397	555	scarlet_fever_/_scarlatina	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC397.phe
HC398	1096	fracture_wrist_/_colles_fracture	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC398.phe
HC4	1060	nephritis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC4.phe
HC40	530	nervous_breakdown	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC40.phe
HC400	2827	transient_ischaemic_attack_(tia)	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC400.phe
HC401	10151	varicose_veins	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC401.phe
