PHE	TRAIN_RAW	TRAIN_RESID	TRAIN_JOINT	TRAIN_COVAR	TEST_RAW	TEST_RESID	TEST_JOINT	TEST_COVAR	GBE_N	GBE_short_name
cancer1043	0.00568869512098	0.00832796401663	0.271397324577	-0.00803633384466	-0.00518240509369	0.00493679835862	-0.199414108049	-0.00527045454245	131	Vulval cancer
cancer1044	0.0447392082311	0.0172948869327	0.145962842739	0.00110878306052	0.0388434316441	0.02504553238	0.118071280312	-0.00922485296808	6459	Prostate cancer
cancer1045	0.0011138021695	NA	NA	NA	0.00833202669099	NA	NA	NA	678	Testicular cancer
cancer1047	0.00935732059666	0.0015051772732	0.26621739236	0.000300210455853	0.00104087990022	0.00576239176662	0.0409075661637	-0.005249604733	1852	Lymphoma
cancer1048	0.00263220619389	0.00419713565084	0.107762954632	-0.00379697169069	0.00216006564038	0.0382689520355	0.0607110738443	-0.0386283082152	870	Leukaemia
cancer1050	0.00558266025818	0.000250499825432	0.190981310465	0.000284231825399	0.00681591650555	0.0147846623742	0.129668042835	-0.0142757243127	501	Multiple myeloma
cancer1052	0.0016316098591	-0.00235964387015	0.0960173150923	0.00240700294818	0.000968111601637	0.00214324147922	0.0324045666816	-0.00212232259441	432	Hodgkins lymphoma / hodgkins disease
cancer1053	0.010426880489	0.0019461830774	0.236632713341	-0.000376338007441	0.000301122107414	0.00645469851616	0.0139845508147	-0.0060492579039	1429	Non-hodgkins lymphoma
cancer1055	0.00911224038649	-0.00668577440753	0.23382681668	0.00768252497148	-0.00114139941074	0.0279194243233	-0.0275641880975	-0.028049312145	596	Chronic lymphocytic
cancer1056	-0.00398148912393	0.0139529138954	-0.298449615237	-0.0143835728226	-0.00784293748576	0.0320393584247	-0.241477599148	-0.032893379726	413	Chronic myeloid
cancer1059	0.0341499799386	0.0110632644845	0.667410881341	-0.00328520663376	0.0276897156385	0.0302999882789	0.552304018882	-0.024796269434	4099	Malignant melanoma
cancer1060	0.0646377052814	0.0272921657962	0.392501828024	0.00436643227034	0.0509941638773	0.0331889440439	0.308558240242	-0.00836275295188	16789	Non-melanoma skin cancer
cancer1063	0.00485900531709	-0.000742165379232	0.443635980167	0.000969333822623	-0.00113431869171	-0.0104287850225	0.0119219117909	0.0102989391795	208	Primary bone cancer
cancer1064	0.00502393478438	-0.00577652229354	0.172398261403	0.00612732781125	-0.00227924825867	0.00529058515596	-0.0868217022579	-0.00549394036719	181	Mesothelioma
cancer1065	0.00137578125366	-0.000283157743534	0.0698496274607	0.000417910419434	0.00266283517924	-0.00583319893069	0.114631016157	0.00639298728246	513	Thyroid cancer
cancer1068	9.07569772563e-05	-0.00642653977468	0.228685236876	0.00627010023928	0.0070713823155	-0.00260735752748	0.416994910897	0.00304491130531	236	Sarcoma/fibrosarcoma
cancer1074	-0.00500688714547	0.0100340149103	-0.353002068374	-0.0104520492332	-0.00474485629283	0.0198772312714	-0.170049324714	-0.0201448198339	288	Acute myeloid leukaemia
cancer1077	0.00210419968365	-0.000293504776423	0.244335899894	0.000370809930734	-0.0098107609481	0.000664192546221	-0.479103081196	-0.0012362901467	197	Mouth cancer
cancer1084	0.0106476944388	0.00399471184684	0.149515856025	-0.00197717264062	-0.0013859079576	-0.00693769481409	-0.0369217921508	0.00589857973838	2392	Respiratory / intrathoracic cancer
cancer1085	-0.000195986554642	0.000745693688167	0.00932657806509	-0.000888775641178	0.0120633891008	0.000431184098114	0.247795087885	0.00144467540372	1780	Bone metastases / bony secondaries
FH1001	0.036259551307	0.024881165296	0.248296657897	0.0155634896023	0.0190329786462	0.00696885604894	0.130534364067	0.0204386049316	123816	Lung cancer
FH1002	0.0288251493366	0.0226242691159	0.308857002287	0.0021067399735	0.00835902118245	0.00809654978181	0.0962561694613	-0.000874057987954	62389	Breast cancer
FH1019	0.00831069697722	0.00627595723167	0.139346063024	0.000180115256106	0.00888813469666	0.00617872745404	0.128236021088	0.0042896935498	74235	Bowel cancer
FH1044	0.0372577471763	0.0220429384495	0.400318483415	0.00260878061991	0.0347456689521	0.0276254986595	0.384281533192	-0.00435373715621	34355	Prostate cancer
FH1065	0.0719366583627	0.0582885780095	0.907684357354	0.00664691868964	0.0671422093067	0.0488964730534	0.896996893604	0.0164488907602	199040	High BP
FH1113	0.0306994079745	0.0146358751918	0.246373411614	0.0151548378677	0.0155863308241	-0.000330343413982	0.125450335571	0.017241972333	78572	Chronic bronchitis/emphysema
FH1220	0.0370277303188	0.0280502074796	0.897199196856	0.000816921926008	0.0359950765985	0.0374200609269	0.956215112141	-0.0162134446185	79162	Diabetes
FH1262	-0.000166937052253	0.00607705136891	-0.00621049013732	-0.00662385797797	-0.000673703601257	-0.00619061518563	-0.0468605140212	0.00769596684991	21754	Parkinson's disease
FH1263	0.0436187919427	0.0311752047013	0.331294732828	-0.00129029139845	0.0505152958414	0.0389628436976	0.381327857223	-0.00668187211942	51786	Alzheimer's/dementia
FH1286	0.0336513138909	0.0245886331734	0.346495125817	-0.000110666525009	0.0154465556161	0.0126424629321	0.146548267379	-0.00212083687404	54567	Severe depression
HC0	0.00540132233697	0.00402596908464	0.153610963663	-0.00331090693868	0.00449515499762	0.0130689312793	0.125921779005	-0.012523198419	1047	Scoliosis
HC1	0.00212795581508	0.00646446504418	0.0366467061549	-0.00625437019011	0.0050404908365	-0.001145633523	0.10338816263	0.00219942826116	3599	Bowel / intestinal obstruction
HC10	-0.000399526697164	0.000928926387798	0.0148854013004	-0.000890702271692	0.00647531561623	0.00263848898174	0.306870270262	-0.00216815188526	249	Dysmenorrhoea / dysmenorrhea
HC100	-0.00047161747346	0.00134422665436	0.0887264742908	-0.00140450329917	-0.00659572792122	0.00373492525182	-0.30561507203	-0.00406877938961	118	Gastroenteritis/dysentry
HC101	0.00264493818451	-0.0064348247937	0.191095111526	0.00665968495379	-0.00574809802571	-0.00889516019633	-0.282312481702	0.00853741997921	536	Eye trauma
HC102	-0.00208733796924	-0.00230236204421	-0.0996017821728	0.00202964515094	0.00429561490073	-0.0189698535781	0.218576716369	0.0194704570863	712	Vertigo
HC103	-0.000872150673653	0.00606368051042	-0.0310723209905	-0.00618190921661	-0.00699810747235	0.00766796508854	-0.292711798667	-0.00829316821221	346	Thyroid goitre
HC104	0.00183420174518	-0.0029862929919	0.0536583866272	0.00322945145183	-0.00154801993294	-0.0122513817942	-0.0131881278014	0.0121813431535	948	Osteomyelitis
HC105	0.00261707689115	-0.0237581352988	0.297141766724	0.023999812799	0.00727416560804	0.00614249235937	0.56658227855	-0.00573922989159	391	Shingles
HC106	0.0181360733819	0.00570088250051	0.231376107178	-0.000543675934604	0.00465842244627	0.00208005287826	0.0365894862126	-0.000914390196299	5599	Emphysema/chronic bronchitis
HC107	0.000772847461486	0.0207119859275	0.00375247129906	-0.0206718701116	-0.00448118111012	0.0204462838756	-0.140447497505	-0.0213274699971	978	Miscarriage
HC109	0.00825311053614	0.00551862877152	0.257352548222	-0.0041329008496	0.00203273188186	0.000226673027247	0.0291400912205	0.000132113320429	1418	Gestational hypertension/pre-eclampsia
HC11	-0.00408172275958	0.0107671015471	-0.355137812607	-0.0109452024666	-0.003147929433	-0.00777907842591	-0.0701451303277	0.00757010784864	246	Septicaemia / sepsis
HC110	0.00588568282011	0.00913372757491	0.0620156392201	-0.00797913352141	0.0042115830723	0.00481756202855	0.0578944069255	-0.00453121481146	5783	Stroke
HC112	-0.00115338626466	0.00289150636875	-0.154876827847	-0.00295337580253	-0.0024998595534	-0.00159264170333	-0.22556658258	0.00156523733114	105	Pyelonephritis
HC113	-0.00307259173668	0.0395470129391	-0.193928530374	-0.0399419661504	-0.0102617420001	0.042012023377	-0.33861029213	-0.043372625474	689	Irregular heart beat
HC114	-0.00156891135913	-0.000669466400856	-0.0585521300326	0.000481142715235	-0.00208124475717	0.00694064370295	-0.0891792773208	-0.00727380196071	531	Pericardial effusion
HC115	0.00300217653578	0.00188537265781	0.27850755948	-0.00178745270261	0.00154478168331	0.0106016264072	0.147031363386	-0.0105640164265	202	Contact dermatitis
HC116	0.00537252275241	-0.00690392375097	0.286638504291	0.00790419386718	-0.00102124918092	0.0131999439699	-0.0731636318861	-0.0134586940612	1368	Tinnitus / tiniitis
HC117	0.000520731034515	0.00792510402307	0.0347547629098	-0.00791801568921	0.00665246181173	0.00284607929204	0.217696910254	-0.00205877518346	557	Abdominal hernia
HC118	0.00950562472433	0.00776485746522	0.140885890121	-0.00496325009719	0.00187546440694	0.00391437699238	0.0367803748266	-0.00336070834668	8688	Constipation
HC119	0.00753781090054	-0.00504223029456	0.458228082457	0.00649851395581	0.0114191188877	-0.00810081719243	0.322181685485	0.0105438511552	2984	Disc degeneration
HC12	0.00566190785745	NA	NA	NA	-0.00523387685873	NA	NA	NA	492	Testicular problems (not cancer)
HC121	0.001837903152	0.00388732690614	0.0528695300327	-0.0032861518183	-0.000334145853051	-0.00748862435647	0.00250763100032	0.00798780751229	2585	Peritonitis
HC122	-0.00227012767501	-0.0022239008165	-0.407677402942	0.00217693636258	-0.00810211046289	-0.0100541912641	-0.521452521175	0.00924978137731	390	Disorder or pituitary gland
HC123	0.00372140511585	0.00491427418902	0.341298135753	-0.00425149880327	-0.000192962591145	0.00337381805208	-0.0411986965171	-0.00336752337417	2836	Muscle/soft tissue problem
HC124	-0.00191332085802	NA	NA	NA	-0.00439908281235	-0.0179690378627	-0.132133856803	0.0176884660899	199	Undescended testicle
HC125	0.012794094547	0.0072308934989	0.210291382204	-0.00159770446529	0.012621927712	0.00564897972234	0.189099432714	0.00064537763388	15942	Anaemia
HC126	-0.00146928620468	0.00205480615689	-0.281570023208	-0.00218564598057	-0.002605972237	-0.00480559995991	-0.572570079427	0.00493719329492	308	Polycystic kidney
HC128	0.00309647715266	-0.0144833660052	0.61955534484	0.0146624569921	-0.0109803923962	-0.0286065986485	-0.517281914495	0.027982161335	192	Peripheral nerve disorder
HC129	0.00587246654789	0.00635478761171	0.349317940047	-0.00533434326834	0.00323567153736	-0.00266323332454	0.186237031569	0.00312969577113	2821	Muscle or soft tissue injuries
HC13	0.00609450897107	-0.00579256078323	0.283359544624	0.00612945654023	-0.000518706329033	0.0056616961203	-0.0723872203972	-0.00577943664062	139	Lichen sclerosis
HC130	-0.00120233198382	-0.000287686233789	-0.109102538225	0.000219395233379	-0.0066451436733	0.00452686852605	-0.307974169258	-0.00487476783388	194	Housemaid's knee (prepatellar bursitis)
HC131	0.00241389306765	-0.002810750801	0.0654108672444	0.00356832848644	-0.00717509136128	-0.00634171736445	-0.186118920904	0.00505257450476	2653	Svt / supraventricular tachycardia
HC132	0.0484879759231	0.0298503975439	0.215572129651	-0.0023071126982	0.0441079113002	0.0306451558728	0.190978596666	-0.00626310418256	18471	Angina
HC133	0.00636076699545	-0.00157562760647	0.253376146827	0.00271823093238	0.00875297133287	-0.0028347508159	0.261456574441	0.00415382964667	2721	Anal fissure
HC134	0.00141755942434	0.0022338976085	0.0385541132336	-0.00209642409644	-0.00251255349176	0.00276630574471	-0.0673419551168	-0.00337033075785	1458	Bone disorder
HC135	0.00891410037953	0.00574546494126	0.27086972956	-0.00362714004417	0.0117979289598	0.00128410003452	0.340081039132	0.00103652154657	4985	Anxiety/panic attacks
HC136	0.0113616190289	0.00561708819691	0.180792780616	-0.00323362454275	0.0104862805737	8.05367404782e-06	0.168871934291	0.00261308255496	2514	Connective tissue disorder
HC139	0.00213228073193	0.00452064159194	0.100797366894	-0.00431429978648	-0.00825449168703	NA	NA	NA	1398	Breast cysts
HC14	0.00130484634414	0.000707767475289	0.136906974986	-0.000600290189514	-6.2312126148e-05	-0.000344433532495	0.0644436797386	0.000471082953384	294	Fracture vertebra / crush fracture / vertebral collapse
HC140	0.00233059975031	-0.00587033147775	0.0818321403932	0.00621082460986	0.00309999594665	0.0153908627125	0.0756400047304	-0.0147419320967	1767	Urinary frequency / incontinence
HC142	-0.00166350289496	0.0012499148256	-0.0648025700906	-0.0013009417729	0.00256803847096	-0.00342871464531	0.0508872495977	0.00441674441489	4302	Synovitis
HC143	-0.00114599265008	-0.00200546839975	-0.107722841835	0.00194946053963	-0.00129244264437	0.00673827749592	-0.0229911083009	-0.00705701682714	600	Retinal problem
HC144	0.0102425517629	-0.0151881097022	0.442825445302	0.0172956962419	-0.00362959778229	-0.0261237495498	-0.132386245396	0.0256825039322	2458	Chickenpox
HC146	3.23054137218e-05	0.00084093272368	-0.00479613631397	-0.000762784613483	-0.00633987361733	-0.00249777943961	-0.0492455818969	0.00128640687631	4391	Pleural effusion
HC149	0.000148434468728	-0.00107641558645	-0.00453943938198	0.00114227381987	0.00746741097162	-0.00627575316815	0.201140463196	0.00720242233626	1009	Rheumatic fever
HC15	0.00192098109841	0.00168970537135	0.0998416805812	-0.00149694181216	0.000171365081122	0.0100412973195	0.0248916072097	-0.0100078106832	5151	Sciatica
HC150	0.00478153653992	0.00315293824681	0.653007859109	-0.00267420544779	0.000233213381301	0.0132619389345	0.0707238151992	-0.0133339861363	880	Rosacea
HC151	0.0163294523705	-0.0028726153629	0.465320013774	0.00530607523127	0.0146312294659	0.0154862928121	0.400038303145	-0.0133738030075	1466	Multiple sclerosis
HC152	0.000438263597722	-0.00875163364731	0.0790814698483	0.00880447176853	-3.3534558864e-05	-0.0267229468582	0.0149574906974	0.0269252689456	161	Deliberate self-harm/suicide attempt
HC153	0.0154445788665	0.0108527871198	0.57519212789	-0.00733710342092	-0.00172461111888	0.0148915536643	-0.0094491816686	-0.0163811592626	7725	Joint pain
HC154	0.0015654313864	0.00178962705466	0.0797245663937	-0.00167102056801	-0.00205341689841	0.00299929562789	-0.0791589864964	-0.00325645680138	254	Pelvic inflammatory disease/ pid
HC155	-0.00063034715847	-0.0133357871319	-0.121843290087	0.0131892652005	0.0079821359334	-0.0132537989882	0.577041763732	0.0146450003485	1861	Joint disorder
HC156	0.0193309354112	0.00908322604373	0.350013194089	-0.00443681874617	0.0141719718491	0.00560382815991	0.282871254638	-0.00277391071118	4608	Nasal polyps
HC157	-0.00188778224087	0.0283802319813	-0.21522336167	-0.0285507286905	0.00652570966913	-0.0200539129028	0.509385081914	0.0207409594945	337	Jaundice (unknown cause)
HC158	0.0079911154371	-0.0155253717511	0.165823136339	0.01742198843	0.00775875754008	-0.00165185709936	0.174488842288	0.00277459264137	3030	Spine arthritis/spondylitis
HC16	0.0028739503101	0.00836764187372	0.11411903143	-0.00807137420899	0.0135402153301	-0.00384430849847	0.401649031164	0.00527674255527	1057	Rectal or colon adenoma/polyps
HC160	-0.00146362285689	0.0169105438666	-0.0979572231524	-0.0170768662589	0.00275378408779	0.0109798830347	0.0755140289492	-0.0108450618275	109	Fibrocystic disease
HC161	-0.0013004713916	-0.00507038244185	-0.0156873441458	0.00488451135264	-0.000266881496711	-0.00769056817122	0.0012684759143	0.00785765174659	983	Prostatitis
HC162	0.0012536844422	-0.00340387069729	0.088607039382	0.00355668762571	-0.000987461057602	0.00409729478131	-0.0835163979053	-0.00422668587186	316	Brain abscess/intracranial abscess
HC163	-0.000132934762337	-0.00420414526408	0.0031968525499	0.00416057193863	-0.00869623666854	0.0251903001716	-0.254910802593	-0.0257851918549	187	Scleroderma/systemic sclerosis
HC164	0.0244430996805	0.0179363634472	0.27611365443	-0.00426166574379	0.0132532623829	0.00874865053256	0.154595535647	-0.00372951013398	30224	Gastro-oesophageal reflux (gord) / gastric reflux
HC165	0.022397570235	-2.14874617334e-05	0.380075897318	0.00415257930058	0.0182707803153	0.0159429363155	0.395785029236	-0.0125231720248	2389	Type 2 diabetes
HC166	0.0429797536226	0.0155912913872	0.562308473961	-0.0034400447671	0.0407510894006	0.011327780982	0.571644425826	0.00183430833221	6928	DVT
HC167	0.00594499950097	0.00379919893905	0.358068234429	-0.0034730910348	-0.00224780755096	0.001427046647	-0.10564063452	-0.00164255134619	410	Raynaud's phenomenon/disease
HC168	0.00166721719273	-0.0122160785437	0.15283327284	0.0123268510634	-0.00129275051622	-0.00870395637119	0.0337853785533	0.00864658402041	136	Cervical polyps
HC169	0.00474579197739	0.0108124714865	0.121795179547	-0.0102298429779	0.00311930007122	0.0116294522724	0.0769088578584	-0.0106764013539	1048	Pernicious anaemia
HC17	0.00914217683502	-0.00101992883193	0.348189800873	0.00177504384873	0.00922675325482	0.0106431067508	0.352970476356	-0.0102458009691	728	Diabetic eye disease
HC170	0.0138129301681	0.00543906951115	0.896288212156	-0.00404330144478	0.0171583745713	0.0062133522492	0.688624363022	-0.00381228420596	841	Sarcoidosis
HC171	0.0128851315679	-0.0312757433296	0.354349024965	0.0329845782966	0.00963238405307	-0.0395796417789	0.271403382707	0.0408152204903	778	Alcoholic liver disease / alcoholic cirrhosis
HC172	0.00144806246427	-0.00803396810165	0.0868926650511	0.00823308609903	-0.00625604204654	0.00211518573177	-0.189986683146	-0.00263847177012	562	Gynaecological disorder (not cancer)
HC173	0.000748385213332	-0.00100533253288	0.146522479499	0.00110825439435	0.00143401590005	-0.0132451125999	0.0882678109788	0.0133707121153	373	Fracture shaft of femur
HC176	0.00445400674991	-0.00796357528063	0.324558502283	0.00941846009615	-0.000395244362942	-0.00689052698211	-0.00673488662	0.00744714979182	5939	Prolapsed disc/slipped disc
HC177	0.00286428342631	0.000233378014026	0.126269272926	8.83961032417e-05	0.0101222990909	-0.00454280141802	0.401912859705	0.00565276872745	326	Dupuytren's contracture
HC178	0.000359933832034	0.00153913976406	0.0739302546602	-0.00160932052586	-0.00384299821937	-0.0120422391205	-0.136578370067	0.0118642064388	1215	Stress
HC179	0.00867655144308	0.00589835810471	0.22002072546	-0.00357032910588	0.00592073907162	-0.00289414387284	0.170174311701	0.0046765979287	7810	Iron deficiency anaemia
HC180	0.0016397999739	-0.00491221685236	0.0558543065203	0.00509705109939	-0.00334706740853	-0.0119003555859	-0.0375293102653	0.0116478850391	894	Thyroid problem (not cancer)
HC181	-0.00177669704778	0.0509428039329	-0.272660560876	-0.0511162921749	-0.00551534270726	-0.0185684797096	-0.451792934253	0.018366697122	337	Eye infection
HC182	-0.00493912799199	-0.00104333296723	-0.0846245503068	0.000341441394323	0.00497555115429	-0.000104773906057	0.0520304438593	0.000871757967812	1063	Osteopenia
HC184	0.0217205976108	0.00535832159014	0.247759016548	-0.00200225639966	-0.00487728330478	0.00873389695015	-0.0555567792592	-0.00961361780611	1084	Aortic aneurysm rupture
HC185	0.0119352828088	0.00432834380348	0.246069419137	-0.00132716796152	0.00438849869482	-0.0029774967722	0.100729639647	0.00530932765945	6168	Cellulitis
HC187	-0.00163968199586	0.00601850339953	-0.264269172835	-0.00615049616588	-0.00866980662545	0.0130642957778	-0.605851389827	-0.0133867618391	111	Chronic laryngitis
HC188	0.032512735509	0.014508697024	0.27972808196	0.000135549879098	0.0232818341306	0.0025068307985	0.212654609432	0.00821192470199	14938	Gallstones
HC191	0.00018131786898	0.0149257185004	-0.0116227828129	-0.0149495317693	-0.00275194079504	0.00508225297822	-0.178006613124	-0.00529485095056	205	Peripheral nerve injury
HC193	0.00497665938666	0.00419829502674	0.108920754564	-0.00294134178833	0.00133263567819	0.000240236462056	0.128720273058	3.20350632397e-05	1884	Heart arrhythmia
HC194	0.00537486076269	-0.00511867075879	0.642720579351	0.00544384017003	0.0079674793534	0.00903898299031	0.436452576039	-0.0080495198153	640	Liver/biliary/pancreas problem
HC195	-0.00239627614846	0.00205032109474	-0.183743420141	-0.00231161739472	0.00596626802114	-0.00196898904622	0.2881403361	0.00228626383247	870	Ureteric obstruction/hydronephrosis
HC196	0.000676372957401	-0.0146237985551	0.090800972941	0.0148187501373	-0.00608401464394	0.00558666390896	-0.601939805431	-0.00627138882382	764	Labyrinthitis
HC197	0.00572962186569	0.000572227883471	0.447771505377	-9.60475775828e-05	0.005485754081	-0.0280738719073	0.394788097027	0.0283509547112	327	Clotting disorder/excessive bleeding
HC198	0.00458378680431	0.00215220658284	0.175484296344	-0.00166898936842	0.00521275887517	-1.39063282587e-05	0.116126452439	0.000463063981562	699	Hyperparathyroidism
HC2	0.00239524659926	0.00242987688598	0.165288861434	-0.00236329515467	-0.00552256381722	-0.0122692422038	-0.633128944459	0.0120719321975	165	Myocarditis
HC200	-0.00211937142626	-0.0107942889919	-0.176703887178	0.0106526358107	-0.00259309618528	0.0118976310001	-0.243513272632	-0.0126688957669	1811	Fracture tibia
HC201	0.0123069128494	-0.000182059924919	0.643155270405	0.00228025561508	0.0116014734266	0.00579696681912	0.385809735407	-0.00367374980612	3147	Ulcerative colitis
HC202	0.00427238232623	-0.0185511372637	0.284630803811	0.0191226436548	0.00909924210944	-0.042283492585	0.423430935056	0.0431126952919	1084	Trapped nerve/compressed nerve
HC203	0.0373039178491	0.011265104409	0.58736224534	-0.00214290850982	0.0389035916885	0.016426061951	0.536158736948	-0.00663280900741	4968	PE +/- DVT
HC204	0.000182968160364	-0.00499489763764	0.0281254861314	0.0050618714717	-0.00227438034371	0.0189203563872	-0.170543592352	-0.0198064499229	1928	Bursitis
HC205	-0.00127702043218	0.00267939126486	-0.0130315173613	-0.00323807884764	-0.00994638160083	0.00750941135203	-0.0998113047766	-0.0108147509201	5390	Endometriosis
HC206	0.00165458967859	0.00215447625526	0.031083956222	-0.00183381337914	-0.0027301823819	0.00068792946237	-0.039078830253	-0.00130078508777	1082	Parkinsons disease
HC208	0.00180461144568	0.00539321132019	0.110538201035	-0.00526206892695	0.0072225761373	0.00716559267771	0.156321180155	-0.0063302162605	400	Parathyroid gland problem (not cancer)
HC209	0.00346919322514	-0.0322088869487	0.0675705773309	0.0333063621774	0.00201544050077	-0.0212241750783	0.0328489111064	0.0221709450922	2406	Gastric/stomach ulcers
HC21	0.00147115906051	0.00143734401962	0.0911978563006	-0.00130856950564	0.00720232223589	-0.00486908254487	0.416612290538	0.00529415066054	195	Mitral valve disease
HC210	-0.00223970000422	0.000500019894394	-0.515576426992	-0.00066478442168	0.00347017918789	-0.00652113075555	0.164136558405	0.00665584936311	354	Non-infective hepatitis
HC212	0.00016791690586	0.00359123746915	-0.0780547315957	-0.00368458910523	0.00691656710313	0.00247543217904	0.393778048836	-0.00215648316311	242	Oesophageal disorder
HC213	0.00561672138047	-0.00720673205427	0.337498833361	0.00742189437478	-0.00473782388471	-0.00718030707776	-0.249329467175	0.00685379580565	178	Pericardial problem
HC215	0.0843609803438	0.082540926916	0.278857483362	-0.00161270982586	0.0962068568967	0.0878135321791	0.320874996156	0.00902472317636	107391	Hypertension
HC216	-0.00182657484311	-0.0131766924439	-0.0620436647698	0.013205964822	0.00206755932275	-0.00561468240945	0.0410530116774	0.00567573600706	1143	Pneumothorax
HC217	0.00228013643656	0.0405169155663	0.260934479325	-0.0403724299607	0.0021246383774	-0.00845416843639	0.0799893251826	0.00840924747545	332	Neck problem/injury
HC218	-0.00119637513429	-0.0012922116668	-0.0416424128167	0.0012453878164	-0.0053140282826	-0.00663578551508	-0.200102820756	0.00617262243802	221	Motor neurone disease
HC219	0.0373956499284	0.0238379515578	0.216676020603	-0.00388245855767	0.0409132533584	0.0192767768335	0.260277548555	0.00177746413868	19917	Hypothyroidism/myxoedema
HC22	0.0210445211247	0.0124914550171	0.109074691965	-0.00374309963298	0.0145442263871	0.0032338316318	0.0879484491505	0.00360832636016	9133	Osteoporosis
HC220	0.000570896434817	-0.00399288822953	0.0522971198268	0.00414206796068	-0.00759074562632	-0.00234175654547	-0.31394982718	0.00168694397892	379	Interstitial lung disease
HC221	0.0359254540342	0.0166008269886	0.248004202277	0.000633643909556	0.0390205981052	0.0310348733166	0.282704189642	-0.0134808411211	20437	Diabetes
HC222	0.00367124630107	-0.0107084287626	0.0755512142853	0.0110810670985	0.010445925061	0.000812687391356	0.237769021658	0.000294742005432	782	Arterial embolism
HC223	0.00421299270693	0.00344041410152	0.259664525709	-0.00301984212339	-0.00672076937265	0.00292754134139	-0.260282363761	-0.00376486739701	1268	Fracture pelvis
HC224	0.00223963409875	-0.0352325317992	0.23896503717	0.0354872917674	0.00291445139457	-0.0276024189423	0.0874584292049	0.0281201193846	638	Rubella / german measles
HC225	0.0274894728343	0.0108090591125	0.291033712404	0.000268742623682	0.0151973736205	-0.0037685266161	0.176852124138	0.00975004910615	12961	Cholecystitis
HC226	-4.89227958714e-05	-0.00097211054361	0.0429357450148	0.00111246997913	0.00267363741602	-0.00435661693527	0.150543424037	0.00494152483046	359	Herpes simplex
HC227	4.64644699215e-05	0.0152530010048	-0.0229416112473	-0.0152797948389	-0.0012389428002	0.00997555580645	-0.0297076894299	-0.0101170864822	241	Erectile dysfunction / impotence
HC229	0.000544695432357	-0.0229960335143	0.103725301323	0.0229963451176	0.0031887736828	-0.0348950255941	0.17238662125	0.0350605778917	105	Chronic skin ulcers
HC230	-0.000603160598063	-0.0156773094754	0.0306005767853	0.0156548783973	0.00493891039895	-0.0288383018245	0.299834552605	0.0294075940256	320	Disc problem
HC231	0.00343344791733	0.009848344882	0.175723760892	-0.00932205540112	-0.0008117249158	-0.0199887235449	-0.0214374948011	0.0202046300208	2326	Heart valve problem/heart murmur
HC232	0.0057456570818	NA	NA	NA	0.00189541267272	0.00274738764157	0.034317947735	-0.00252609640078	527	Abnormal smear (cervix)
HC233	0.00496208668456	0.0113267998015	0.462263251261	-0.0108807743941	-0.00572218667809	-0.00168956397208	-0.217354470035	0.00117561140904	958	Mania/bipolar disorder/manic depression
HC234	0.00101419051203	-0.0016484655971	0.116723104053	0.00187000940531	0.00304538860137	0.000564069986525	0.152933371953	-0.000468662474149	1621	Allergy or anaphylactic reaction to food
HC237	0.00050665004281	-0.0132283561896	0.149957785338	0.0135454967183	-0.00332792019797	-0.0156228353561	-0.236809368696	0.0135487876579	5947	Back problem
HC239	0.00348106638906	-0.00244413371047	0.113002739509	0.00344131212993	-0.00887686490616	-0.0318199447805	-0.302141651532	0.0302330930202	4450	Subdural haemorrhage/haematoma
HC24	-0.00180434552566	-0.00216949919453	-0.138515763485	0.00211124859559	-0.000147917139683	0.0211947150905	-0.0596080055144	-0.0213608570562	314	Mrsa / methicillin resistant staphylococcus aureus
HC240	0.00321771082866	-0.00288332181507	0.125535469391	0.00360762945547	-0.00160445894128	-0.00794660346231	-0.0655518325851	0.00785990086646	1498	Fracture finger
HC241	-0.00325012734151	-0.000466226969092	-0.241630757354	0.000302803203232	-0.00572282720911	0.000644130962985	-0.321010508989	-0.00101075327002	206	Cranial nerve problem/palsy
HC242	0.00238338616663	0.00140746999583	0.13339463354	-0.0013666522058	-0.00326399929561	0.00287714458389	-0.253191850924	-0.0030417889288	297	Pericarditis
HC243	0.0166720745399	0.00678752194846	0.0917776581509	0.00261928589908	0.00855595643748	0.00289689804541	0.0595522099583	0.00144984265116	14039	Inguinal hernia
HC246	0.00292240065383	0.00301247737188	0.185789151235	-0.00263752646942	-0.0034932769132	0.00334621882645	-0.130818367411	-0.00355606487537	568	Schizophrenia
HC247	0.00177494430894	0.00838162362431	0.0637416224533	-0.00829740711737	0.000603666162528	-0.00315755161043	-0.00909941642986	0.00308858650121	308	Breast disease (not cancer)
HC248	0.00279489948868	-0.000484446770511	0.251915749505	0.000695263819315	0.00614044214921	0.00053361187826	0.293532966589	-0.00023556941238	278	Allergy to house dust mite
HC249	0.00138601861301	0.0023508601154	0.125102042882	-0.00229200438556	-0.00575092821432	0.00397215546882	-0.355565066104	-0.00418404838169	132	Hepatitis c
HC25	0.00996191221467	0.00738924102973	0.0386557465543	-0.00201797476318	0.00966561368239	0.00922360990934	0.0325399073459	-0.00319478672364	19446	Cataract
HC250	-0.00276890313055	0.00310537854399	-0.268005077971	-0.00326640422104	-0.00540981289599	0.00145651757813	-0.285776244814	-0.00170108272351	269	Acute infective polyneuritis/guillain-barre syndrome
